[Tue Dec  9 10:05:56 +07 2025] WordPress Debug Log Created
#3 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(703): Elementor\Core\Modules_Manager->__construct()
#4 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(621): Elementor\Plugin->init_components()
#5 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(341): Elementor\Plugin->init('')
#6 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(365): WP_Hook->apply_filters(NULL, Array)
#7 /Users/tunnaduong/dev/wordpress/wp-includes/plugin.php(522): WP_Hook->do_action(Array)
#8 /Users/tunnaduong/dev/wordpress/wp-settings.php(742): do_action('init')
#9 /Users/tunnaduong/dev/wordpress/wp-config.php(105): require_once('/Users/tunnaduo...')
#10 /Users/tunnaduong/dev/wordpress/wp-load.php(50): require_once('/Users/tunnaduo...')
#11 /Users/tunnaduong/dev/wordpress/wp-blog-header.php(13): require_once('/Users/tunnaduo...')
#12 /Users/tunnaduong/dev/wordpress/index.php(17): require('/Users/tunnaduo...')
#13 /Users/tunnaduong/.composer/vendor/laravel/valet/server.php(110): require('/Users/tunnaduo...')
#14 {main}
  thrown in /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php on line 207
[09-Dec-2025 08:25:03 UTC] PHP Fatal error:  Uncaught WpOrg\Requests\Exception\Http\Status403: 403 Forbidden in /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php:207
Stack trace:
#0 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php(57): Elementor\Modules\CloudLibrary\Module->is_screenshot_proxy_mode(Array)
#1 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/core/base/module.php(86): Elementor\Modules\CloudLibrary\Module->__construct()
#2 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/core/modules-manager.php(64): Elementor\Core\Base\Module::instance()
#3 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(703): Elementor\Core\Modules_Manager->__construct()
#4 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(621): Elementor\Plugin->init_components()
#5 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(341): Elementor\Plugin->init('')
#6 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(365): WP_Hook->apply_filters(NULL, Array)
#7 /Users/tunnaduong/dev/wordpress/wp-includes/plugin.php(522): WP_Hook->do_action(Array)
#8 /Users/tunnaduong/dev/wordpress/wp-settings.php(742): do_action('init')
#9 /Users/tunnaduong/dev/wordpress/wp-config.php(105): require_once('/Users/tunnaduo...')
#10 /Users/tunnaduong/dev/wordpress/wp-load.php(50): require_once('/Users/tunnaduo...')
#11 /Users/tunnaduong/dev/wordpress/wp-blog-header.php(13): require_once('/Users/tunnaduo...')
#12 /Users/tunnaduong/dev/wordpress/index.php(17): require('/Users/tunnaduo...')
#13 /Users/tunnaduong/.composer/vendor/laravel/valet/server.php(110): require('/Users/tunnaduo...')
#14 {main}
  thrown in /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php on line 207
[09-Dec-2025 08:25:03 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:03 UTC] PHP Fatal error:  Uncaught WpOrg\Requests\Exception\Http\Status403: 403 Forbidden in /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php:207
Stack trace:
#0 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php(57): Elementor\Modules\CloudLibrary\Module->is_screenshot_proxy_mode(Array)
#1 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/core/base/module.php(86): Elementor\Modules\CloudLibrary\Module->__construct()
#2 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/core/modules-manager.php(64): Elementor\Core\Base\Module::instance()
#3 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(703): Elementor\Core\Modules_Manager->__construct()
#4 /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/includes/plugin.php(621): Elementor\Plugin->init_components()
#5 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(341): Elementor\Plugin->init('')
#6 /Users/tunnaduong/dev/wordpress/wp-includes/class-wp-hook.php(365): WP_Hook->apply_filters(NULL, Array)
#7 /Users/tunnaduong/dev/wordpress/wp-includes/plugin.php(522): WP_Hook->do_action(Array)
#8 /Users/tunnaduong/dev/wordpress/wp-settings.php(742): do_action('init')
#9 /Users/tunnaduong/dev/wordpress/wp-config.php(105): require_once('/Users/tunnaduo...')
#10 /Users/tunnaduong/dev/wordpress/wp-load.php(50): require_once('/Users/tunnaduo...')
#11 /Users/tunnaduong/dev/wordpress/wp-blog-header.php(13): require_once('/Users/tunnaduo...')
#12 /Users/tunnaduong/dev/wordpress/index.php(17): require('/Users/tunnaduo...')
#13 /Users/tunnaduong/.composer/vendor/laravel/valet/server.php(110): require('/Users/tunnaduo...')
#14 {main}
  thrown in /Users/tunnaduong/dev/wordpress/wp-content/plugins/elementor/modules/cloud-library/module.php on line 207
[09-Dec-2025 08:25:04 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:05 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:07 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:10 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:11 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:23 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:34 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:34 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:38 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:25:53 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:23 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:38 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:38 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:46 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:46 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:46 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:53 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:53 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:54 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:54 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:54 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:55 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:56 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:56 UTC] PHP Deprecated:  Function WP_Query was called with an argument that is <strong>deprecated</strong> since version 3.1.0! <code>caller_get_posts</code> is deprecated. Use <code>ignore_sticky_posts</code> instead. in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:26:57 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:27:08 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:27:09 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:27:12 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:27:23 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
[09-Dec-2025 08:27:38 UTC] PHP Notice:  Function _load_textdomain_just_in_time was called <strong>incorrectly</strong>. Translation loading for the <code>wpforms-lite</code> domain was triggered too early. This is usually an indicator for some code in the plugin or theme running too early. Translations should be loaded at the <code>init</code> action or later. Please see <a href="https://developer.wordpress.org/advanced-administration/debug/debug-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 6.7.0.) in /Users/tunnaduong/dev/wordpress/wp-includes/functions.php on line 6131
